state,stusps,statefp,year,alf_spei_mean,alf_acres,irrigated_acres,non_irrigated_acres,alf_production,irrigated_production,non_irrigated_production,irr_share,alf_yield,irr_yield,non_irr_yield,haylage_acres,haylage_production,haylage_irrigated_acres,haylage_irrigated_ops,Export_Value,alf_price_usd_ton,hay_alf_usd_value,alf_sales_tons,irr_yield_tons_per_acre_method_gravity,irr_yield_tons_per_acre_method_pressure,non_irr_yield_tons_per_acre,irr_yield_tons_per_acre_general,irrigated_acres_method_gravity,irrigated_acres_method_pressure,irrigated_acres_source_on_farm_surface,irrigated_acres_total,non_irrigated_acres,water_applied_af_acre_method_gravity,water_applied_af_acre_method_pressure,water_applied_af_acre_general,irrigated_acres_source_off_farm,irrigated_acres_source_ground,hay_alf_usd,export_usd,avg_exp_rate,west,midwest
Oregon,OR,41,2014,-0.583594969,350000,NA,NA,1540000,NA,NA,0,4.4,NA,NA,NA,NA,NA,NA,3225,228,351120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351120000,3225000,0.009184894,1,0
Oregon,OR,41,2015,-1.203611892,370000,NA,NA,1554000,NA,NA,0,4.2,NA,NA,NA,NA,NA,NA,2262,200,310800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310800000,2262000,0.007277992,1,0
Oregon,OR,41,2016,-0.883018077,420000,NA,NA,1974000,NA,NA,0,4.7,NA,NA,NA,NA,NA,NA,6372,164,323736000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323736000,6372000,0.019682704,1,0
Oregon,OR,41,2017,-0.672227611,848390,360140,488250,3683942,NA,NA,0.42449816711653837,4.7,NA,NA,19802,110989,17022,149,6210,173,341502000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341502000,6210000,0.018184374,1,0
Oregon,OR,41,2018,-0.811730065,420000,NA,NA,1722000,NA,NA,0,4.1,NA,NA,NA,NA,NA,NA,1935,198,340956000,NA,4,5.2,NA,4.9,80255,250939,44425,331194,NA,1.9,2.3,2.2,154715,136198,340956000,1935000,0.005675219,1,0
Oregon,OR,41,2019,0.372744751,400000,NA,NA,1880000,NA,NA,NA,4.7,NA,NA,NA,NA,NA,NA,260,200,376000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376000000,260000,6.914893617021277e-4,1,0
Oregon,OR,41,2020,-0.611036417,360000,NA,NA,1656000,NA,NA,NA,4.6,NA,NA,NA,NA,NA,NA,492,205,339480000,648684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339480000,492000,0.001449275,1,0
Oregon,OR,41,2021,-1.95246433,400000,NA,NA,1360000,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,899,244,331840000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331840000,899000,0.002709137,1,0
Oregon,OR,41,2022,-0.484709964,708904,317246,391658,3006192,NA,NA,0.4475161657996005,4.4,NA,NA,26014,109446,21799,145,318,317,488180000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488180000,318000,6.513990741120079e-4,1,0
Oregon,OR,41,2023,-0.213700237,320000,NA,NA,1504000,NA,NA,NA,4.7,NA,NA,NA,NA,NA,NA,898,268,403072000,NA,NA,NA,NA,NA,30395,285339,47173,315734,NA,2.1,2.1,2.1,88623,194582,403072000,898000,0.00222789,1,0
Oregon,OR,41,2024,-0.964817594,330000,NA,NA,1452000,NA,NA,NA,4.4,NA,NA,NA,NA,NA,NA,881,212,307824000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307824000,881000,0.002862025,1,0
Oregon,OR,41,2025,-1.089451012,350000,NA,NA,1645000,NA,NA,NA,4.7,NA,NA,NA,NA,NA,NA,322,186,305970000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305970000,322000,0.001052391,1,0
Pennsylvania,PA,42,2005,-0.812474385,510000,NA,NA,1326000,NA,NA,0,2.6,NA,NA,305000,1891000,NA,NA,0,153,202878000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202878000,0,0,0,0
Pennsylvania,PA,42,2006,-0.016293721,500000,NA,NA,1500000,NA,NA,0,3,NA,NA,320000,2048000,NA,NA,0,161,241500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241500000,0,0,0,0
Pennsylvania,PA,42,2007,-0.233672312,1075873,462,1075411,3157225,NA,NA,4.2941871391883614e-4,3,NA,NA,606527,3916407,413,48,0,191,343800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343800000,0,0,0,0
Pennsylvania,PA,42,2008,0.27015837,550000,NA,NA,1650000,NA,NA,0,3,NA,NA,270000,1998000,NA,NA,11,198,326700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326700000,11000,3.367003367003367e-5,0,0
Pennsylvania,PA,42,2009,-0.00840838,500000,NA,NA,1450000,NA,NA,0,2.9,NA,NA,325000,2503000,NA,NA,26,153,221850000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221850000,26000,1.1719630380887988e-4,0,0
Pennsylvania,PA,42,2010,-0.751826461,500000,NA,NA,1300000,NA,NA,0,2.6,NA,NA,285000,1596000,NA,NA,46,147,191100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191100000,46000,2.4071166928309786e-4,0,0
Pennsylvania,PA,42,2011,0.987826904,410000,NA,NA,1107000,NA,NA,0,2.7,NA,NA,260000,1456000,NA,NA,3,191,211437000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211437000,3000,1.4188623561628287e-5,0,0
Pennsylvania,PA,42,2012,-0.841359432,800984,811,800173,2179714,NA,NA,0.001012505,2.6,NA,NA,539257,3463129,1465,114,0,198,205920000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205920000,0,0,0,0
Pennsylvania,PA,42,2013,-0.061903346,340000,NA,NA,986000,NA,NA,0,2.9,NA,NA,285000,2081000,NA,NA,3,200,197200000,NA,NA,5.5,5.8,5.5,NA,763,688,763,8128,NA,0.2,0.2,NA,75,197200000,3000,1.5212981744421907e-5,0,0
Pennsylvania,PA,42,2014,0.445230884,350000,NA,NA,980000,NA,NA,0,2.8,NA,NA,290000,2001000,NA,NA,19,222,217560000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217560000,19000,8.733223018937305e-5,0,0
Pennsylvania,PA,42,2015,0.227294522,430000,NA,NA,1118000,NA,NA,0,2.6,NA,NA,285000,2109000,NA,NA,20,225,251550000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251550000,20000,7.95070562512423e-5,0,0
Pennsylvania,PA,42,2016,-0.71607514,350000,NA,NA,1050000,NA,NA,0,3,NA,NA,275000,1925000,NA,NA,33,183,192150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192150000,33000,1.717408274785324e-4,0,0
Pennsylvania,PA,42,2017,0.634104731,840231,1011,839220,2494432,NA,NA,0.001203241,3.1,NA,NA,504070,3869498,919,42,7,177,235941000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235941000,7000,2.966843405766696e-5,0,0
Pennsylvania,PA,42,2018,1.389623458,300000,NA,NA,870000,NA,NA,0,2.9,NA,NA,250000,1675000,NA,NA,0,197,171390000,NA,NA,2.5,NA,2.5,NA,288,NA,288,NA,NA,0.1,0.1,NA,NA,171390000,0,0,0,0
Pennsylvania,PA,42,2019,0.804819346,290000,NA,NA,870000,NA,NA,NA,3,NA,NA,200000,1600000,NA,NA,0,226,196620000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196620000,0,0,0,0
Pennsylvania,PA,42,2020,-0.162382937,395000,NA,NA,1185000,NA,NA,NA,3,NA,NA,195000,1365000,NA,NA,0,247,292695000,255611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292695000,0,0,0,0
Pennsylvania,PA,42,2021,0.177282369,320000,NA,NA,928000,NA,NA,NA,2.9,NA,NA,155000,1194000,NA,NA,0,229,212512000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212512000,0,0,0,0
Pennsylvania,PA,42,2022,0.330962081,651531,3141,648390,1926595,NA,NA,0.004820952,3.6,NA,NA,277893,2111656,1351,50,0,242,270072000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270072000,0,0,0,0
Pennsylvania,PA,42,2023,-0.412866754,270000,NA,NA,810000,NA,NA,NA,3,NA,NA,105000,819000,NA,NA,0,247,200070000,NA,NA,NA,NA,NA,NA,1168,NA,1168,NA,NA,0.4,0.4,NA,NA,200070000,0,0,0,0
Pennsylvania,PA,42,2024,-0.157137859,270000,NA,NA,837000,NA,NA,NA,3.1,NA,NA,130000,923000,NA,NA,11,240,200880000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200880000,11000,5.475906013540422e-5,0,0
Pennsylvania,PA,42,2025,0.211985788,230000,NA,NA,736000,NA,NA,NA,3.2,NA,NA,110000,858000,NA,NA,0,254,186944000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186944000,0,0,0,0
Rhode Island,RI,44,2005,-0.284460981,2000,NA,NA,6000,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,188,1128000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1128000,NA,NA,0,0
Rhode Island,RI,44,2006,0.627799461,1000,NA,NA,3000,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,205,615000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615000,NA,NA,0,0
Rhode Island,RI,44,2007,0.10944157,2035,0,2035,3806,NA,NA,0,1.8,NA,NA,166,921,NA,NA,NA,215,430000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430000,NA,NA,0,0
Rhode Island,RI,44,2008,0.299788664,1000,NA,NA,3000,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,260,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,780000,NA,NA,0,0
Rhode Island,RI,44,2009,0.839146544,1000,NA,NA,2000,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,228,456000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456000,NA,NA,0,0
Rhode Island,RI,44,2010,0.086051603,1000,NA,NA,2000,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,222,444000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444000,NA,NA,0,0
Rhode Island,RI,44,2011,0.273393536,1000,NA,NA,2000,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,242,484000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484000,NA,NA,0,0
Rhode Island,RI,44,2012,-0.545797178,1668,0,1668,3366,NA,NA,0,1.5,NA,NA,405,1530,NA,NA,NA,262,524000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524000,NA,NA,0,0
Rhode Island,RI,44,2013,0.002705202,1000,NA,NA,2000,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,262,524000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,524000,NA,NA,0,0
Rhode Island,RI,44,2014,0.039145947,1000,NA,NA,3000,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,206,618000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618000,NA,NA,0,0
Rhode Island,RI,44,2015,-0.750360461,1000,NA,NA,2000,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,190,380000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380000,NA,NA,0,0
Rhode Island,RI,44,2016,-1.023231295,1000,NA,NA,1000,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,170,170000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170000,NA,NA,0,0
Rhode Island,RI,44,2017,0.291807598,1000,0,1000,2000,NA,NA,0,2,NA,NA,310,1310,NA,NA,NA,150,300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300000,NA,NA,0,0
Rhode Island,RI,44,2018,-0.071207036,1000,NA,NA,2000,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,162,324000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324000,NA,NA,0,0
Rhode Island,RI,44,2019,0.599928135,1000,NA,NA,2000,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,197,394000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394000,NA,NA,0,0
Rhode Island,RI,44,2020,-0.99783905,1000,NA,NA,2000,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,210,420000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420000,NA,NA,0,0
Rhode Island,RI,44,2021,0.211017436,1000,NA,NA,2000,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,218,436000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436000,NA,NA,0,0
Rhode Island,RI,44,2022,0.157280616,1000,8,992,2000,NA,NA,0.008,2.2,NA,NA,0,0,NA,NA,NA,230,460000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460000,NA,NA,0,0
Rhode Island,RI,44,2023,0.352750992,1000,NA,NA,2000,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,235,470000,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,1,1,NA,3,470000,NA,NA,0,0
Rhode Island,RI,44,2024,0.861112995,1000,NA,NA,2000,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,234,468000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468000,NA,NA,0,0
Rhode Island,RI,44,2025,-0.107713689,1000,NA,NA,2000,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,245,490000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490000,NA,NA,0,0
South Carolina,SC,45,2005,0.545438842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2006,-0.619577106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2007,-1.119201334,4070,274,3796,8860,NA,NA,0.067321867,2.176904177,NA,NA,1202,7856,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28000,NA,0,0
South Carolina,SC,45,2008,-0.853563247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2009,-0.0384257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2010,-1.000339648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2011,-0.672931607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2012,-0.44883816,2087,32,2055,4488,NA,NA,0.015333013895543843,2.150455199,NA,NA,346,2086,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2013,1.221767365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2014,-0.207215874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2015,-0.731768738,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2016,-0.382460011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2017,-0.604080092,1299,18,1281,2296,NA,NA,0.013856812933025405,1.767513472,NA,NA,402,1946,93,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2018,0.272026736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2019,-0.882905855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2020,0.882539761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2021,-0.066927539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2022,-0.731229785,3346,88,3258,7849,NA,NA,0.02630006,2.345786013,NA,NA,1121,4203,11,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2023,0.168125208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2024,0.060039881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Carolina,SC,45,2025,0.059518307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0
South Dakota,SD,46,2005,0.004032103,2400000,NA,NA,5160000,NA,NA,0,2.15,NA,NA,50000,240000,NA,NA,0,65,335400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335400000,0,0,0,1
South Dakota,SD,46,2006,-0.846158439,1800000,NA,NA,2880000,NA,NA,0,1.6,NA,NA,25000,110000,NA,NA,20,82,236160000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236160000,20000,8.468834688346883e-5,0,1
South Dakota,SD,46,2007,0.230700688,4196599,75913,4120686,9364338,NA,NA,0.018089172,2.25,NA,NA,116425,513442,2483,31,0,100,495000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495000000,0,0,0,1
South Dakota,SD,46,2008,0.443693144,2400000,NA,NA,5520000,NA,NA,0,2.3,NA,NA,40000,168000,NA,NA,0,97,535440000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535440000,0,0,0,1
South Dakota,SD,46,2009,0.36298719,2500000,NA,NA,5750000,NA,NA,0,2.3,NA,NA,50000,245000,NA,NA,0,82,471500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471500000,0,0,0,1
South Dakota,SD,46,2010,0.65394246599999994,2150000,NA,NA,5160000,NA,NA,0,2.4,NA,NA,35000,172000,NA,NA,0,81,417960000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417960000,0,0,0,1
South Dakota,SD,46,2011,0.582076396,2200000,NA,NA,5940000,NA,NA,0,2.7,NA,NA,35000,217000,NA,NA,0,127,754380000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754380000,0,0,0,1
South Dakota,SD,46,2012,-1.193030758,3086635,55900,3030735,4404903,NA,NA,0.018110337,1.4,NA,NA,110942,420995,1792,21,0,221,495040000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495040000,0,0,0,1
South Dakota,SD,46,2013,0.598794292,1800000,NA,NA,3780000,NA,NA,0,2.1,NA,NA,40000,260000,NA,NA,0,151,570780000,NA,3.9,4.5,2.3,4.2,31009,26955,7562,57964,52628,1.4,1.1,1.2,42594,8870,570780000,0,0,0,1
South Dakota,SD,46,2014,0.344240495,1900000,NA,NA,4370000,NA,NA,0,2.3,NA,NA,30000,123000,NA,NA,0,117,511290000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511290000,0,0,0,1
South Dakota,SD,46,2015,0.045050827,1900000,NA,NA,4180000,NA,NA,0,2.2,NA,NA,50000,260000,NA,NA,0,105,438900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438900000,0,0,0,1
South Dakota,SD,46,2016,-0.041945388,1700000,NA,NA,3400000,NA,NA,0,2,NA,NA,50000,335000,NA,NA,0,89,302600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302600000,0,0,0,1
South Dakota,SD,46,2017,-0.383551152,3164666,79506,3085160,5428937,NA,NA,0.025123030360865887,1.75,NA,NA,128490,653421,6889,56,0,115,311995000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311995000,0,0,0,1
South Dakota,SD,46,2018,0.444735584,1750000,NA,NA,3763000,NA,NA,0,2.15,NA,NA,75000,450000,NA,NA,0,107,402641000,NA,3.7,5,NA,4.2,27007,18727,2760,45734,NA,1,0.9,1,27627,15347,402641000,0,0,0,1
South Dakota,SD,46,2019,1.50797083,1950000,NA,NA,4583000,NA,NA,NA,2.35,NA,NA,105000,368000,NA,NA,0,108,494964000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494964000,0,0,0,1
South Dakota,SD,46,2020,-0.370665833,1800000,NA,NA,3240000,NA,NA,NA,1.8,NA,NA,60000,270000,NA,NA,0,113,366120000,619144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366120000,0,0,0,1
South Dakota,SD,46,2021,-0.841103866,1300000,NA,NA,1950000,NA,NA,NA,1.5,NA,NA,30000,150000,NA,NA,0,172,335400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335400000,0,0,0,1
South Dakota,SD,46,2022,0.23793975,3419234,69267,3349967,5661572,NA,NA,0.020258046100383887,1.7,NA,NA,88604,495058,4264,52,0,185,525215000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525215000,0,0,0,1
South Dakota,SD,46,2023,-0.089357837,1690000,NA,NA,3972000,NA,NA,NA,2.35,NA,NA,80000,420000,NA,NA,8,162,643464000,NA,NA,NA,NA,NA,6952,28920,5720,35872,NA,0.7,0.7,0.7,17992,12160,643464000,8000,1.2432707968122537e-5,0,1
South Dakota,SD,46,2024,0.293050405,1450000,NA,NA,3480000,NA,NA,NA,2.4,NA,NA,60000,240000,NA,NA,19,108,375840000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375840000,19000,5.05534269902086e-5,0,1
South Dakota,SD,46,2025,0.414977819,1490000,NA,NA,3576000,NA,NA,NA,2.4,NA,NA,40000,148000,NA,NA,0,96,343296000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343296000,0,0,0,1
Tennessee,TN,47,2005,-0.194805388,35000,NA,NA,112000,NA,NA,0,3.2,NA,NA,NA,NA,NA,NA,NA,120,13440000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13440000,NA,NA,0,0
Tennessee,TN,47,2006,-0.187344088,30000,NA,NA,111000,NA,NA,0,3.7,NA,NA,NA,NA,NA,NA,NA,122,13542000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13542000,NA,NA,0,0
Tennessee,TN,47,2007,-1.573359911,45074,121,45074,105819,NA,NA,0.002684474,2.4,NA,NA,2493,8739,0,1,NA,175,10500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10500000,NA,NA,0,0
Tennessee,TN,47,2008,-0.400630784,20000,NA,NA,60000,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,217,13020000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13020000,NA,NA,0,0
Tennessee,TN,47,2009,0.649751999,15000,NA,NA,56000,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,177,9912000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9912000,NA,NA,0,0
Tennessee,TN,47,2010,-0.959198841,15000,NA,NA,51000,NA,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,179,9129000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9129000,NA,NA,0,0
